date,Ticker,Avg. Sentiment,% Positive,% Negative,% Neutral,Sentiment Volatility,sum_positive,sum_negative,sum_neutral,total_tweets,daily_change_pct
2016-06-15,GOOGL,0.125,13.28125,0.78125,85.9375,0.3549426038,17,1,110,128,-0.144561882
2016-06-15,MSFT,0.03426791277,11.21495327,7.788161994,80.99688474,0.434915499,72,50,520,642,-0.2809552478
2016-06-15,TSLA,-0.03571428571,9.523809524,13.0952381,77.38095238,0.4771003928,8,11,65,84,1.27465575
2016-06-16,AAPL,0.08894230769,16.34615385,7.451923077,76.20192308,0.4799446785,136,62,634,832,0.4220712374
2016-06-16,AMZN,0.03115264798,9.968847352,6.853582555,83.17757009,0.4096052731,32,22,267,321,0.4550163806
2016-06-16,GOOG,-0.008064516129,8.467741935,9.274193548,82.25806452,0.4219861989,21,23,204,248,-1.190674901
2016-06-16,GOOGL,-0.02205882353,6.617647059,8.823529412,84.55882353,0.3937833916,9,12,115,136,-1.084417979
2016-06-16,MSFT,0.1270718232,16.29834254,3.591160221,80.11049724,0.4280817748,59,13,290,362,1.408734152
2016-06-16,TSLA,-0.06060606061,5.555555556,11.61616162,82.82828283,0.4109709147,11,23,164,198,0.105649977
2016-06-17,AAPL,-0.06872852234,10.91065292,17.78350515,71.30584192,0.5314702576,127,207,830,1164,-2.275756023
2016-06-17,AMZN,0.05956112853,13.1661442,7.210031348,79.62382445,0.4481560353,42,23,254,319,-1.549804184
2016-06-17,GOOG,-0.012,9.6,10.8,79.6,0.4524098792,24,27,199,250,-2.624021623
2016-06-17,GOOGL,-0.08888888889,10.37037037,19.25925926,70.37037037,0.5380215259,28,52,190,270,-2.76147739
2016-06-17,MSFT,0.09226932668,14.21446384,4.987531172,80.79800499,0.4289115145,57,20,324,401,-0.5159753919
2016-06-17,TSLA,-0.005376344086,9.677419355,10.21505376,80.10752688,0.4471811028,18,19,149,186,-1.128802827
2016-06-18,AAPL,-0.1614401858,8.826945412,24.970964,66.20209059,0.5588191601,76,215,570,861,-2.275756023
2016-06-18,AMZN,0.03053435115,9.160305344,6.106870229,84.73282443,0.3910327804,12,8,111,131,-1.549804184
2016-06-18,GOOG,0.03317535545,8.056872038,4.739336493,87.20379147,0.3570232253,17,10,184,211,-2.624021623
2016-06-18,GOOGL,0.05555555556,13.88888889,8.333333333,77.77777778,0.4747597555,5,3,28,36,-2.76147739
2016-06-18,MSFT,0.02459016393,8.606557377,6.147540984,85.24590164,0.3841106398,21,15,208,244,-0.5159753919
2016-06-18,TSLA,-0.02469135802,4.938271605,7.407407407,87.65432099,0.3526793388,4,6,71,81,-1.128802827
2016-06-19,AAPL,-0.01510067114,11.91275168,13.42281879,74.66442953,0.5035405635,71,80,445,596,-2.275756023
2016-06-19,AMZN,0.05357142857,9.821428571,4.464285714,85.71428571,0.3758302692,11,5,96,112,-1.549804184
2016-06-19,GOOG,0.007633587786,6.106870229,5.34351145,88.54961832,0.3395966659,8,7,116,131,-2.624021623
2016-06-19,GOOGL,0,6.25,6.25,87.5,0.3572948005,3,3,42,48,-2.76147739
2016-06-19,MSFT,0.0875,11.5625,2.8125,85.625,0.3694866387,37,9,274,320,-0.5159753919
2016-06-19,TSLA,0.1044776119,11.94029851,1.492537313,86.56716418,0.3539529312,8,1,58,67,-1.128802827
2016-06-20,AAPL,0.003018867925,12.60377358,12.30188679,75.09433962,0.4992350073,167,163,995,1325,-0.2412671772
2016-06-20,AMZN,0.09195402299,15.70881226,6.513409962,77.77777778,0.4632373683,41,17,203,261,1.078724218
2016-06-20,GOOG,0.1022364217,14.69648562,4.47284345,80.83067093,0.4264057991,46,14,253,313,0.2876886602
2016-06-20,GOOGL,0.06711409396,15.43624161,8.724832215,75.83892617,0.4885780461,23,13,113,149,0.2669506567
2016-06-20,MSFT,0.1282051282,15.38461538,2.564102564,82.05128205,0.4044439431,48,8,256,312,-0.1196888091
2016-06-20,TSLA,0.06147540984,11.06557377,4.918032787,84.01639344,0.3958523068,27,12,205,244,1.963150323
2016-06-21,AAPL,0.06826997673,14.2746315,7.447633825,78.27773468,0.4612232605,184,96,1009,1289,0.8517350158
2016-06-21,AMZN,0.02857142857,10,7.142857143,82.85714286,0.4137919264,28,20,232,280,0.2534978502
2016-06-21,GOOG,0.125,15.98837209,3.488372093,80.52325581,0.4238687568,55,12,277,344,0.3214599761
2016-06-21,GOOGL,-0.007042253521,7.042253521,7.746478873,85.21126761,0.3858577784,10,11,121,142,0.3894467024
2016-06-21,MSFT,0.1533742331,19.63190184,4.294478528,76.07361963,0.4651923948,64,14,248,326,2.236868384
2016-06-21,TSLA,0,7.672188317,7.672188317,84.65562337,0.3918898588,88,88,971,1147,-0.04096495221
2016-06-22,AAPL,0.04840182648,12.23744292,7.397260274,80.3652968,0.4406604475,134,81,880,1095,-0.3753518924
2016-06-22,AMZN,0.1197916667,19.27083333,7.291666667,73.4375,0.5019273124,74,28,282,384,-0.7292336062
2016-06-22,GOOG,0.05806451613,11.93548387,6.129032258,81.93548387,0.4217195448,37,19,254,310,0.218409633
2016-06-22,GOOGL,0.0826446281,11.57024793,3.305785124,85.12396694,0.3783027196,14,4,103,121,0.2242974834
2016-06-22,MSFT,0.138381201,18.2767624,4.438642298,77.2845953,0.456671879,70,17,296,383,-0.3907013088
2016-06-22,TSLA,-0.04063860668,7.692307692,11.75616836,80.55152395,0.4392341069,159,243,1665,2067,-10.45034379
2016-06-23,AAPL,0.0197109067,11.95795007,9.986859396,78.05519054,0.4683458242,91,76,594,761,0.5756148613
2016-06-23,AMZN,0.06231454006,16.61721068,10.38575668,72.99703264,0.5166610829,56,35,246,337,1.615536167
2016-06-23,GOOG,0.06284153005,11.47540984,5.191256831,83.33333333,0.4039349087,42,19,305,366,0.6323086629
2016-06-23,GOOGL,0.04624277457,16.76300578,12.13872832,71.0982659,0.5371655682,29,21,123,173,0.6193083452
2016-06-23,MSFT,0.1146245059,16.2055336,4.743083004,79.0513834,0.4439893523,41,12,200,253,1.804275348
2016-06-23,TSLA,-0.05946601942,8.859223301,14.80582524,76.33495146,0.4831123341,73,122,629,824,-0.1322078715
2016-06-24,AAPL,0.03069306931,11.18811881,8.118811881,80.69306931,0.4385403698,113,82,815,1010,-2.809573361
2016-06-24,AMZN,0.002673796791,7.219251337,6.951871658,85.82887701,0.376940293,27,26,321,374,-3.20186129
2016-06-24,GOOG,0.05583756345,7.868020305,2.284263959,89.84771574,0.3140945774,31,9,354,394,-3.797013151
2016-06-24,GOOGL,-0.006369426752,4.458598726,5.095541401,90.44585987,0.3100209936,7,8,142,157,-4.150404969
2016-06-24,MSFT,0.025,11.38888889,8.888888889,79.72222222,0.4502397999,41,32,287,360,-4.00693508
2016-06-24,TSLA,0.03601108033,11.08033241,7.479224377,81.44044321,0.429896163,40,27,294,361,-1.654786151
2016-06-25,AAPL,0.007042253521,8.450704225,7.746478873,83.8028169,0.4031059427,24,22,238,284,-2.809573361
2016-06-25,AMZN,-0.02631578947,5.263157895,7.894736842,86.84210526,0.3641861872,4,6,66,76,-3.20186129
2016-06-25,GOOG,0.152,18.4,3.2,78.4,0.44096668,23,4,98,125,-3.797013151
2016-06-25,GOOGL,0.1358024691,16.04938272,2.469135802,81.48148148,0.4108858242,13,2,66,81,-4.150404969
2016-06-25,MSFT,0.1810344828,21.55172414,3.448275862,75,0.4680976845,25,4,87,116,-4.00693508
2016-06-25,TSLA,0.06,10,4,86,0.3711842909,10,4,86,100,-1.654786151
2016-06-26,AAPL,0.01376146789,8.256880734,6.880733945,84.86238532,0.389722314,18,15,185,218,-2.809573361
2016-06-26,AMZN,-0.08,6.666666667,14.66666667,78.66666667,0.4579625855,5,11,59,75,-3.20186129
2016-06-26,GOOG,0.1025641026,15.38461538,5.128205128,79.48717949,0.4430422916,18,6,93,117,-3.797013151
2016-06-26,GOOGL,0.1206896552,17.24137931,5.172413793,77.5862069,0.4617885218,10,3,45,58,-4.150404969
2016-06-26,MSFT,0.1052631579,15.78947368,5.263157895,78.94736842,0.4495611896,12,4,60,76,-4.00693508
2016-06-26,TSLA,0.1037735849,12.26415094,1.886792453,85.8490566,0.3632982582,13,2,91,106,-1.654786151
2016-06-27,AAPL,-0.003550295858,9.704142012,10.0591716,80.23668639,0.444808587,82,85,678,845,-1.456102784
2016-06-27,AMZN,0.03631284916,10.05586592,6.424581006,83.51955307,0.4048997281,36,23,299,358,-1.087329747
2016-06-27,GOOG,0.0233463035,7.003891051,4.6692607,88.32684825,0.3411934231,36,24,454,514,-1.030775155
2016-06-27,GOOGL,0.02013422819,9.395973154,7.382550336,83.22147651,0.410500661,14,11,124,149,-0.5925277291
2016-06-27,MSFT,0.05454545455,13.33333333,7.878787879,78.78787879,0.4580193311,44,26,260,330,-2.809552478
2016-06-27,TSLA,0.07008086253,13.47708895,6.469002695,80.05390836,0.4416734075,50,24,297,371,2.795754595
2016-06-28,AAPL,0.05,14.88095238,9.880952381,75.23809524,0.4953899513,125,83,632,840,1.684050413
2016-06-28,AMZN,0.1787439614,21.49758454,3.623188406,74.87922705,0.4688168273,89,15,310,414,2.399618144
2016-06-28,GOOG,0.07518796992,13.78446115,6.26566416,79.94987469,0.4419701237,55,25,319,399,1.762786939
2016-06-28,GOOGL,0.2123893805,23.89380531,2.654867257,73.45132743,0.4715348691,27,3,83,113,1.485744487
2016-06-28,MSFT,0.02666666667,13.6,10.93333333,75.46666667,0.4952537656,51,41,283,375,2.085484204
2016-06-28,TSLA,-0.02583979328,10.33591731,12.91989664,76.74418605,0.4821734097,40,50,297,387,1.631830773
2016-06-29,AAPL,0.05779569892,14.65053763,8.870967742,76.47849462,0.4818576449,109,66,569,744,0.8654770809
2016-06-29,AMZN,0.03614457831,9.437751004,5.823293173,84.73895582,0.3893692924,47,29,422,498,1.080584787
2016-06-29,GOOG,0.06034482759,13.2183908,7.183908046,79.59770115,0.4482844617,46,25,277,348,0.5984942062
2016-06-29,GOOGL,0.09933774834,21.19205298,11.25827815,67.54966887,0.5627902734,32,17,102,151,0.5685270376
2016-06-29,MSFT,0.02619047619,6.904761905,4.285714286,88.80952381,0.3338925869,29,18,373,420,2.224919094
2016-06-29,TSLA,0.05898123324,12.33243968,6.434316354,81.23324397,0.4297486539,46,24,303,373,4.162743446
2016-06-30,AAPL,0.008474576271,11.2590799,10.41162228,78.32929782,0.4657228698,93,86,647,826,1.271186441
2016-06-30,AMZN,0.03370786517,9.213483146,5.842696629,84.94382022,0.3869911132,41,26,378,445,0.002794857462
2016-06-30,GOOG,0.02908277405,8.948545861,6.040268456,85.01118568,0.3864925757,40,27,380,447,1.167940828
2016-06-30,GOOGL,0.1961722488,22.00956938,2.392344498,75.59808612,0.4544488304,46,5,158,209,1.199672032
2016-06-30,MSFT,0.06620209059,10.10452962,3.484320557,86.41114983,0.3632706916,29,10,248,287,1.246537396
2016-06-30,TSLA,-0.04118993135,8.466819222,12.58581236,78.94736842,0.4575026476,37,55,345,437,0.9943384557
2016-07-01,AAPL,-0.04149026249,7.027942422,11.17696867,81.79508891,0.4248299532,83,132,966,1181,0.3033472803
2016-07-01,AMZN,0.03398058252,9.466019417,6.067961165,84.46601942,0.3931415421,39,25,348,412,1.405774014
2016-07-01,GOOG,0.0101010101,11.61616162,10.60606061,77.77777778,0.4718924893,46,42,308,396,1.027308192
2016-07-01,GOOGL,0.149122807,18.42105263,3.50877193,78.07017544,0.44587502,21,4,89,114,0.9551831478
2016-07-01,MSFT,0.161849711,20.80924855,4.624277457,74.56647399,0.4783316907,72,16,258,346,-0.0195427008
2016-07-01,TSLA,-0.05081967213,10.32786885,15.40983607,74.26229508,0.5051858982,63,94,453,610,1.987940456
2016-07-02,AAPL,0,18.18181818,18.18181818,63.63636364,0.6099942813,8,8,28,44,0.3033472803
2016-07-02,AMZN,0,2.721088435,2.721088435,94.55782313,0.2340822944,4,4,139,147,1.405774014
2016-07-02,GOOG,0.05714285714,12.38095238,6.666666667,80.95238095,0.4347539408,13,7,85,105,1.027308192
2016-07-02,GOOGL,0,4.761904762,4.761904762,90.47619048,0.3110855084,3,3,57,63,0.9551831478
2016-07-02,MSFT,0.05263157895,9.022556391,3.759398496,87.21804511,0.3549602938,12,5,116,133,-0.0195427008
2016-07-02,TSLA,-0.07643312102,8.280254777,15.92356688,75.79617834,0.4875554048,13,25,119,157,1.987940456
2016-07-03,AAPL,-0.03557312253,7.90513834,11.46245059,80.63241107,0.4395156149,20,29,204,253,0.3033472803
2016-07-03,AMZN,0.04464285714,4.464285714,0,95.53571429,0.207446633,5,0,107,112,1.405774014
2016-07-03,GOOG,0.06862745098,10.78431373,3.921568627,85.29411765,0.3791549729,11,4,87,102,1.027308192
2016-07-03,GOOGL,0.05882352941,7.352941176,1.470588235,91.17647059,0.293326416,5,1,62,68,0.9551831478
2016-07-03,MSFT,0.08450704225,9.85915493,1.408450704,88.73239437,0.3271731247,7,1,63,71,-0.0195427008
2016-07-03,TSLA,-0.1024390244,10.73170732,20.97560976,68.29268293,0.5550515808,22,43,140,205,1.987940456
2016-07-04,AAPL,0.00234741784,8.685446009,8.450704225,82.86384977,0.4144383942,37,36,353,426,0.3033472803
2016-07-04,AMZN,0.08152173913,10.32608696,2.173913043,87.5,0.3449651437,19,4,161,184,1.405774014
2016-07-04,GOOG,0.04639175258,9.793814433,5.154639175,85.05154639,0.3848320691,19,10,165,194,1.027308192
2016-07-04,GOOGL,0.0612244898,8.163265306,2.040816327,89.79591837,0.3151280718,8,2,88,98,0.9551831478
2016-07-04,MSFT,0.07142857143,10.98901099,3.846153846,85.16483516,0.3795273927,20,7,155,182,-0.0195427008
2016-07-04,TSLA,-0.1226765799,7.80669145,20.07434944,72.11895911,0.5145338162,21,54,194,269,1.987940456
2016-07-05,AAPL,-0.001124859393,11.4735658,11.58605174,76.94038245,0.480473297,102,103,684,889,-0.938575451
2016-07-05,AMZN,0.06418918919,10.47297297,4.054054054,85.47297297,0.3763356121,31,12,253,296,0.3334803219
2016-07-05,GOOG,0.04453441296,10.52631579,6.072874494,83.40080972,0.4058020336,26,15,206,247,-0.6750475537
2016-07-05,GOOGL,0.05102040816,10.20408163,5.102040816,84.69387755,0.3898836459,10,5,83,98,-0.7546638508
2016-07-05,MSFT,0.06296296296,11.11111111,4.814814815,84.07407407,0.3948065718,30,13,227,270,0.01954652072
2016-07-05,TSLA,-0.1459143969,6.809338521,21.40077821,71.78988327,0.5111932687,35,110,369,514,-1.163972286
2016-07-06,AAPL,0.01666666667,14.35897436,12.69230769,72.94871795,0.5201749154,112,99,569,780,0.5684808927
2016-07-06,AMZN,0.1174168297,15.6555773,3.913894325,80.43052838,0.426924685,80,20,411,511,1.306139267
2016-07-06,GOOG,0.05016722408,10.03344482,5.016722408,84.94983278,0.3853329931,30,15,254,299,0.4722890178
2016-07-06,GOOGL,0.06666666667,11.42857143,4.761904762,83.80952381,0.3987158875,12,5,88,105,0.5788137156
2016-07-06,MSFT,0.05555555556,9.259259259,3.703703704,87.03703704,0.3563897175,25,10,235,270,0.4103967168
2016-07-06,TSLA,-0.1300970874,5.631067961,18.6407767,75.72815534,0.4756390237,29,96,390,515,0.214973362
2016-07-07,AAPL,0.03272251309,11.2565445,7.984293194,80.7591623,0.4377081039,86,61,617,764,0.4291845494
2016-07-07,AMZN,0.08920187793,13.38028169,4.460093897,82.15962441,0.4133374313,57,19,350,426,-0.1409959193
2016-07-07,GOOG,0.006172839506,5.24691358,4.62962963,90.12345679,0.3146950675,17,15,292,324,-0.3453860154
2016-07-07,GOOGL,0.056,9.6,4,86.4,0.3659719714,12,5,108,125,-0.241194973
2016-07-07,MSFT,0.06497175141,10.4519774,3.95480226,85.59322034,0.3744898313,37,14,303,354,0
2016-07-07,TSLA,-0.002777777778,9.166666667,9.444444444,81.38888889,0.4319974409,33,34,293,360,0.6994963626
2016-07-08,AAPL,0.007614213198,10.40609137,9.644670051,79.94923858,0.4480003782,82,76,630,788,0.7713154055
2016-07-08,AMZN,0.06712962963,12.26851852,5.555555556,82.17592593,0.4172977948,53,24,355,432,1.254463255
2016-07-08,GOOG,0.04347826087,9.698996656,5.351170569,84.94983278,0.3861476515,29,16,254,299,1.476932812
2016-07-08,GOOGL,0.06722689076,10.92436975,4.201680672,84.87394958,0.3846876884,13,5,101,119,1.487430365
2016-07-08,MSFT,0.09523809524,10.82251082,1.298701299,87.87878788,0.3356030387,25,3,203,231,1.790579992
2016-07-08,TSLA,-0.01023890785,9.897610922,10.92150171,79.18088737,0.4569451995,29,32,232,293,0.3889969436
2016-07-09,AAPL,0.04119850187,12.7340824,8.61423221,78.65168539,0.461066174,34,23,210,267,0.7713154055
2016-07-09,AMZN,0.01694915254,8.474576271,6.779661017,84.74576271,0.3918627626,10,8,100,118,1.254463255
2016-07-09,GOOG,0.01333333333,5.333333333,4,90.66666667,0.3072692865,4,3,68,75,1.476932812
2016-07-09,GOOGL,-0.09756097561,0,9.756097561,90.24390244,0.300406229,0,4,37,41,1.487430365
2016-07-09,MSFT,0.08904109589,12.32876712,3.424657534,84.24657534,0.388120722,18,5,123,146,1.790579992
2016-07-09,TSLA,-0.009090909091,8.181818182,9.090909091,82.72727273,0.4174069043,9,10,91,110,0.3889969436
2016-07-10,AAPL,0.1009615385,15.38461538,5.288461538,79.32692308,0.4443950874,32,11,165,208,0.7713154055
2016-07-10,AMZN,0,6.666666667,6.666666667,86.66666667,0.3668996929,7,7,91,105,1.254463255
2016-07-10,GOOG,-0.015625,4.6875,6.25,89.0625,0.3329611017,3,4,57,64,1.476932812
2016-07-10,GOOGL,0.03636363636,7.272727273,3.636363636,89.09090909,0.3313069721,4,2,49,55,1.487430365
2016-07-10,MSFT,0.06944444444,8.333333333,1.388888889,90.27777778,0.3061063467,6,1,65,72,1.790579992
2016-07-10,TSLA,-0.01428571429,8.571428571,10,81.42857143,0.4322554914,12,14,114,140,0.3889969436
2016-07-11,AAPL,0.08387942333,18.61074705,10.22280472,71.16644823,0.5307249003,142,78,543,763,0.3103020273
2016-07-11,AMZN,0.08017492711,12.53644315,4.518950437,82.94460641,0.4054201732,86,31,569,686,1.068636784
2016-07-11,GOOG,0.04697986577,6.711409396,2.013422819,91.27516779,0.2921087955,20,6,272,298,1.340645948
2016-07-11,GOOGL,0.05747126437,10.91954023,5.172413793,83.90804598,0.3981553372,19,9,146,174,1.312379838
2016-07-11,MSFT,0.1076115486,14.17322835,3.412073491,82.41469816,0.4058387238,54,13,314,381,0.5544933078
2016-07-11,TSLA,-0.02668539326,8.426966292,11.09550562,80.47752809,0.4413458791,60,79,573,712,3.690377341
2016-07-12,AAPL,-0.01670644391,14.55847255,16.22911695,69.2124105,0.5549453026,122,136,580,838,0.4537017942
2016-07-12,AMZN,0.01861702128,10.9929078,9.131205674,79.87588652,0.4484114152,124,103,901,1128,-0.738942397
2016-07-12,GOOG,0.1037527594,15.67328918,5.298013245,79.02869757,0.4465294397,71,24,358,453,0.776126082
2016-07-12,GOOGL,0.1530054645,16.93989071,1.639344262,81.42076503,0.404071633,31,3,149,183,0.7301980198
2016-07-12,MSFT,0.08158995816,11.71548117,3.556485356,84.72803347,0.3825819588,56,17,405,478,1.178931356
2016-07-12,TSLA,0.001908396947,7.251908397,7.061068702,85.6870229,0.3786816509,38,37,449,524,-0.0578343269
2016-07-13,AAPL,0.060546875,14.453125,8.3984375,77.1484375,0.4746469424,74,43,395,512,-0.5645657976
2016-07-13,AMZN,0.1639344262,22.71662763,6.323185012,70.96018735,0.5139476923,97,27,303,427,-0.7457799281
2016-07-13,GOOG,0.1288888889,16.88888889,4,79.11111111,0.4394711829,38,9,178,225,-0.5078818828
2016-07-13,GOOGL,0.06936416185,12.71676301,5.780346821,81.50289017,0.4256843332,22,10,141,173,-0.4136462301
2016-07-13,MSFT,0.1507537688,20.10050251,5.025125628,74.87437186,0.4792533489,40,10,149,199,0.5638037963
2016-07-13,TSLA,-0.06619385343,7.80141844,14.42080378,77.77777778,0.4672866422,33,61,329,423,-0.9436901847
2016-07-14,AAPL,0.08809891808,15.6877898,6.877897991,77.43431221,0.4669732089,203,89,1002,1294,1.982037783
2016-07-14,AMZN,0.1571194763,21.76759411,6.055646481,72.17675941,0.5039459545,133,37,441,611,-0.1925588786
2016-07-14,GOOG,0.03874813711,12.81669151,8.941877794,78.2414307,0.4651954307,86,60,525,671,0.5537114006
2016-07-14,GOOGL,0.095,16,6.5,77.5,0.4658973079,32,13,155,200,0.8663705653
2016-07-14,MSFT,0.1718494272,21.76759411,4.582651391,73.6497545,0.4841010092,133,28,450,611,0.4298262007
2016-07-14,TSLA,-0.07183908046,8.333333333,15.51724138,76.14942529,0.4837534055,29,54,265,348,-0.449377612
2016-07-15,AAPL,0.05791505792,16.08751609,10.2960103,73.61647362,0.5107022434,125,80,572,777,-0.01012248203
2016-07-15,AMZN,0.04545454545,14.54545455,10,75.45454545,0.4940933234,48,33,249,330,-0.7771181867
2016-07-15,GOOG,0.01346801347,12.45791246,11.11111111,76.43097643,0.4861115986,37,33,227,297,-0.1525764616
2016-07-15,GOOGL,0,5.555555556,5.555555556,88.88888889,0.334496804,8,8,128,144,-0.02310410438
2016-07-15,MSFT,0.1048387097,16.53225806,6.048387097,77.41935484,0.4639496383,82,30,384,496,-0.07443245255
2016-07-15,TSLA,-0.06722689076,4.201680672,10.92436975,84.87394958,0.3838752531,10,26,202,238,-0.510088927
2016-07-16,AAPL,0.04290429043,14.19141914,9.900990099,75.90759076,0.4897703348,43,30,230,303,-0.01012248203
2016-07-16,AMZN,0.05208333333,9.375,4.166666667,86.45833333,0.3661978662,9,4,83,96,-0.7771181867
2016-07-16,GOOG,0.02272727273,6.818181818,4.545454545,88.63636364,0.3376141953,9,6,117,132,-0.1525764616
2016-07-16,GOOGL,0.05714285714,7.142857143,1.428571429,91.42857143,0.2892125384,5,1,64,70,-0.02310410438
2016-07-16,MSFT,-0.006896551724,12.4137931,13.10344828,74.48275862,0.5068496342,18,19,108,145,-0.07443245255
2016-07-16,TSLA,0.02409638554,7.228915663,4.819277108,87.95180723,0.3483726493,6,4,73,83,-0.510088927
2016-07-17,AAPL,0.08121827411,12.18274112,4.060913706,83.75634518,0.3957717056,24,8,165,197,-0.01012248203
2016-07-17,AMZN,-0.03157894737,6.315789474,9.473684211,84.21052632,0.3982042558,6,9,80,95,-0.7771181867
2016-07-17,GOOG,-0.02564102564,3.846153846,6.41025641,89.74358974,0.3212944183,3,5,70,78,-0.1525764616
2016-07-17,GOOGL,0,0,0,100,0,0,0,28,28,-0.02310410438
2016-07-17,MSFT,0,8.823529412,8.823529412,82.35294118,0.4221585268,9,9,84,102,-0.07443245255
2016-07-17,TSLA,0.01694915254,11.01694915,9.322033898,79.66101695,0.4525908484,13,11,94,118,-0.510088927
2016-07-18,AAPL,0.09011164274,15.15151515,6.140350877,78.70813397,0.4527272895,190,77,987,1254,1.062968212
2016-07-18,AMZN,0.0269058296,9.641255605,6.950672646,83.40807175,0.4068987397,43,31,372,446,0.08566300446
2016-07-18,GOOG,0.02684563758,8.724832215,6.040268456,85.23489933,0.3839596767,26,18,254,298,1.935125373
2016-07-18,GOOGL,0.08778625954,11.06870229,2.290076336,86.64122137,0.3554766701,29,6,227,262,2.388428966
2016-07-18,MSFT,0.0321969697,9.848484848,6.628787879,83.52272727,0.4050268844,52,35,441,528,0.4841713222
2016-07-18,TSLA,0.05466237942,11.89710611,6.430868167,81.67202572,0.4252920801,37,20,254,311,2.654264973
2016-07-19,AAPL,0.07545045045,16.66666667,9.121621622,74.21171171,0.5024683378,148,81,659,888,0.0400681158
2016-07-19,AMZN,0.02696078431,12.25490196,9.558823529,78.18627451,0.4668453157,50,39,319,408,0.527123779
2016-07-19,GOOG,0.05610561056,10.89108911,5.280528053,83.82838284,0.3988651311,33,16,254,303,0.4333860285
2016-07-19,GOOGL,0.04054054054,12.16216216,8.108108108,79.72972973,0.449918789,18,12,118,148,0.02788104089
2016-07-19,MSFT,0.1972942503,29.42502818,9.695603157,60.87936866,0.593867747,261,86,540,887,-1.612305411
2016-07-19,TSLA,0.05797101449,13.76811594,7.971014493,78.26086957,0.4634748744,38,22,216,276,-0.4375690608
2016-07-20,AAPL,0.05389221557,15.96806387,10.57884232,73.45309381,0.5126665518,160,106,736,1002,0.0901171523
2016-07-20,AMZN,0.1254019293,19.2926045,6.752411576,73.95498392,0.4954936436,60,21,230,311,0.7797824177
2016-07-20,GOOG,0.03571428571,13.0952381,9.523809524,77.38095238,0.4749593182,44,32,260,336,0.5739659447
2016-07-20,GOOGL,0.1699346405,22.87581699,5.882352941,71.24183007,0.5102998302,35,9,109,153,0.4871185676
2016-07-20,MSFT,0.2187833511,29.02881537,7.150480256,63.82070438,0.5605909323,272,67,598,937,5.31173479
2016-07-20,TSLA,0.03812316716,9.970674487,6.158357771,83.87096774,0.4003836352,34,21,286,341,1.376187517
2016-07-21,AAPL,-0.1157024793,9.752066116,21.32231405,68.92561983,0.5455297339,118,258,834,1210,-0.5302120848
2016-07-21,AMZN,0.07356321839,12.64367816,5.287356322,82.06896552,0.4174918996,55,23,357,435,-0.1729871802
2016-07-21,GOOG,0.06493506494,12.20779221,5.714285714,82.07792208,0.4188794059,47,22,316,385,-0.3453905206
2016-07-21,GOOGL,0.05421686747,8.43373494,3.012048193,88.55421687,0.3349540737,14,5,147,166,-0.3526707878
2016-07-21,MSFT,0.05961538462,16.34615385,10.38461538,73.26923077,0.5140640954,85,54,381,520,-0.1967447684
2016-07-21,TSLA,0.02327935223,9.008097166,6.680161943,84.31174089,0.3955996243,89,66,833,988,-3.441933789
2016-07-22,AAPL,-0.04756871036,12.1564482,16.91331924,70.93023256,0.537345433,115,160,671,946,-0.7744141607
2016-07-22,AMZN,0.01511335013,5.793450882,4.282115869,89.92443325,0.3174604083,23,17,357,397,0.05776231479
2016-07-22,GOOG,0.02068965517,10,7.931034483,82.06896552,0.4236758818,29,23,238,290,0.5564355631
2016-07-22,GOOGL,0,8.196721311,8.196721311,83.60655738,0.4065578141,10,10,102,122,0.6455375724
2016-07-22,MSFT,0.1218637993,18.27956989,6.093189964,75.62724014,0.4792703943,51,17,211,279,1.379928315
2016-07-22,TSLA,0.046875,10.625,5.9375,83.4375,0.4048951062,34,19,267,320,0.8027210884
2016-07-23,AAPL,0.01766004415,13.24503311,11.4790287,75.27593819,0.4974686357,60,52,341,453,-0.7744141607
2016-07-23,AMZN,0.09923664122,13.74045802,3.816793893,82.44274809,0.4086556164,18,5,108,131,0.05776231479
2016-07-23,GOOG,0.08333333333,15.27777778,6.944444444,77.77777778,0.4655998462,22,10,112,144,0.5564355631
2016-07-23,GOOGL,0.1639344262,18.03278689,1.639344262,80.32786885,0.4155449382,11,1,49,61,0.6455375724
2016-07-23,MSFT,0.06470588235,11.76470588,5.294117647,82.94117647,0.4091283511,20,9,141,170,1.379928315
2016-07-23,TSLA,0.075,10,2.5,87.5,0.3476867497,8,2,70,80,0.8027210884
2016-07-24,AAPL,-0.005555555556,11.2962963,11.85185185,76.85185185,0.4815392245,61,64,415,540,-0.7744141607
2016-07-24,AMZN,0.1308900524,15.18324607,2.094240838,82.72251309,0.3955525695,29,4,158,191,0.05776231479
2016-07-24,GOOG,0.03550295858,10.65088757,7.100591716,82.24852071,0.4210741808,18,12,139,169,0.5564355631
2016-07-24,GOOGL,0.06896551724,6.896551724,0,93.10344828,0.2556085937,4,0,54,58,0.6455375724
2016-07-24,MSFT,0.1315789474,19.29824561,6.140350877,74.56140351,0.4879726629,44,14,170,228,1.379928315
2016-07-24,TSLA,-0.01219512195,10.97560976,12.19512195,76.82926829,0.4826791905,18,20,126,164,0.8027210884
2016-07-25,AAPL,0.00975243811,13.72843211,12.7531883,73.51837959,0.5147036366,183,170,980,1333,-1.337928238
